batman	i386	0x826e	T	text	func	__ZN11CGameRangerD2Ev	ZN11CGameRangerD2Ev		Other
batman	i386	0x829a	T	text	func	__ZN11CGameRangerD1Ev	ZN11CGameRangerD1Ev		Other
batman	i386	0x82a4	T	text	func	__ZN11CGameRangerD0Ev	ZN11CGameRangerD0Ev		Other
batman	i386	0x82dc	T	text	func	__ZN11CGameRanger18IsBrowserAvailableEv	ZN11CGameRanger18IsBrowserAvailableEv		Other
batman	i386	0x82e6	T	text	func	__ZN11CGameRanger13LaunchBrowserEv	ZN11CGameRanger13LaunchBrowserEv		Other
batman	i386	0x82ec	T	text	func	__ZN11CGameRanger14GetBrowserNameEv	ZN11CGameRanger14GetBrowserNameEv		Other
batman	i386	0x8322	T	text	func	__ZN11CGameRanger6IsHostEv	ZN11CGameRanger6IsHostEv		Other
batman	i386	0x8348	T	text	func	__ZN11CGameRanger8IsClientEv	ZN11CGameRanger8IsClientEv		Other
batman	i386	0x836e	T	text	func	__ZN11CGameRanger5IsCmdEv	ZN11CGameRanger5IsCmdEv		Other
batman	i386	0x8376	T	text	func	__ZN11CGameRanger9HostStartEv	ZN11CGameRanger9HostStartEv		Other
batman	i386	0x83b6	T	text	func	__ZN11CGameRanger7HostEndEv	ZN11CGameRanger7HostEndEv		Other
batman	i386	0x83f6	T	text	func	__ZN11CGameRanger11ClientStartEv	ZN11CGameRanger11ClientStartEv		Other
batman	i386	0x8436	T	text	func	__ZN11CGameRanger9ClientEndEv	ZN11CGameRanger9ClientEndEv		Other
batman	i386	0x8476	T	text	func	__ZN11CGameRanger9GameStartEv	ZN11CGameRanger9GameStartEv		Other
batman	i386	0x84b6	T	text	func	__ZN11CGameRanger7GameEndEb	ZN11CGameRanger7GameEndEb		Other
batman	i386	0x84f2	T	text	func	__ZN11CGameRanger13SetMyPlayerIDEm	ZN11CGameRanger13SetMyPlayerIDEm		Other
batman	i386	0x8528	T	text	func	__ZN11CGameRanger8SetScoreElm	ZN11CGameRanger8SetScoreElm		Other
batman	i386	0x8566	T	text	func	__ZN11CGameRanger17GetHostMaxPlayersEv	ZN11CGameRanger17GetHostMaxPlayersEv		Other
